tax_id	GeneID	Symbol	LocusTag	Synonyms	dbXrefs	chromosome	map_location	description	gene_type	symbol_from_authority	full_name	nomenclature_status	other_designations	modification_date	class
9606	390195	OR5AN1	-	OR11-244	HGNC:15255|Ensembl:ENSG00000176495|HPRD:15032|Vega:OTTHUMG00000167337	11	11q12.1	"olfactory receptor, family 5, subfamily AN, member 1"	protein-coding	OR5AN1	"olfactory receptor, family 5, subfamily AN, member 1"	O	olfactory receptor 5AN1|olfactory receptor OR11-244	20120610	GPCR
9606	338675	OR5AP2	-	OR9J1	HGNC:15258|Ensembl:ENSG00000172464|HPRD:17749|Vega:OTTHUMG00000166865	11	11q12.1	"olfactory receptor, family 5, subfamily AP, member 2"	protein-coding	OR5AP2	"olfactory receptor, family 5, subfamily AP, member 2"	O	"olfactory receptor 5AP2|olfactory receptor, family 9, subfamily J, member 1"	20120610	GPCR
9606	219493	OR5AR1	-	OR11-209	HGNC:15260|Ensembl:ENSG00000172459|HPRD:17750|Vega:OTTHUMG00000154213	11	11q12.1	"olfactory receptor, family 5, subfamily AR, member 1"	protein-coding	OR5AR1	"olfactory receptor, family 5, subfamily AR, member 1"	O	olfactory receptor 5AR1|olfactory receptor OR11-209	20120610	GPCR
9606	219447	OR5AS1	-	OR11-168	HGNC:15261|Ensembl:ENSG00000181785|HPRD:17751|Vega:OTTHUMG00000166830	11	11q12.1	"olfactory receptor, family 5, subfamily AS, member 1"	protein-coding	OR5AS1	"olfactory receptor, family 5, subfamily AS, member 1"	O	olfactory receptor 5AS1|olfactory receptor OR11-168	20120610	GPCR
9606	390445	OR5AU1	-	OR14-38	HGNC:15362|Ensembl:ENSG00000169327|HPRD:15034|Vega:OTTHUMG00000170753	14	14q11.2	"olfactory receptor, family 5, subfamily AU, member 1"	protein-coding	OR5AU1	"olfactory receptor, family 5, subfamily AU, member 1"	O	olfactory receptor 5AU1|olfactory receptor OR14-38	20120610	GPCR
9606	390191	OR5B12	-	OR11-241|OR5B12P|OR5B16|OST743	HGNC:15432|Ensembl:ENSG00000172362|HPRD:15035|Vega:OTTHUMG00000167543	11	11q12.1	"olfactory receptor, family 5, subfamily B, member 12"	protein-coding	OR5B12	"olfactory receptor, family 5, subfamily B, member 12"	O	"olfactory receptor 5B12|olfactory receptor 5B16|olfactory receptor OR11-241|olfactory receptor, family 5, subfamily B, member 12 pseudogene|olfactory receptor, family 5, subfamily B, member 16"	20120610	GPCR
9606	219965	OR5B17	-	OR11-237|OR5B20P	HGNC:15267|Ensembl:ENSG00000197786|HPRD:15036|Vega:OTTHUMG00000167465	11	11q12.1	"olfactory receptor, family 5, subfamily B, member 17"	protein-coding	OR5B17	"olfactory receptor, family 5, subfamily B, member 17"	O	"olfactory receptor 5B17|olfactory receptor 5B20|olfactory receptor OR11-237|olfactory receptor, family 5, subfamily B, member 20 pseudogene"	20120610	GPCR
9606	390190	OR5B2	-	OR11-240|OST073	HGNC:8323|Ensembl:ENSG00000172365|HPRD:15037|Vega:OTTHUMG00000167517	11	11q12.1	"olfactory receptor, family 5, subfamily B, member 2"	protein-coding	OR5B2	"olfactory receptor, family 5, subfamily B, member 2"	O	olfactory receptor 5B2|olfactory receptor OR11-240	20120610	GPCR
9606	219968	OR5B21	-	-	HGNC:19616|Ensembl:ENSG00000198283|HPRD:17753|Vega:OTTHUMG00000167519	11	11q12.1	"olfactory receptor, family 5, subfamily B, member 21"	protein-coding	OR5B21	"olfactory receptor, family 5, subfamily B, member 21"	O	olfactory receptor 5B21	20120610	GPCR
9606	441608	OR5B3	-	OR11-239|OR5B13|OST129	HGNC:8324|Ensembl:ENSG00000172769|HPRD:15038|Vega:OTTHUMG00000167516	11	11q12.1	"olfactory receptor, family 5, subfamily B, member 3"	protein-coding	OR5B3	"olfactory receptor, family 5, subfamily B, member 3"	O	"olfactory receptor 5B13|olfactory receptor 5B3|olfactory receptor OR11-239|olfactory receptor, family 5, subfamily B, member 13"	20120610	GPCR
9606	392391	OR5C1	-	OR5C2P|OR9-31|OR9-F	HGNC:8331|Ensembl:ENSG00000148215|HPRD:15039|Vega:OTTHUMG00000020622	9	9q33.2	"olfactory receptor, family 5, subfamily C, member 1"	protein-coding	OR5C1	"olfactory receptor, family 5, subfamily C, member 1"	O	"hRPK-465_F_21|olfactory receptor 5C1|olfactory receptor 5C2|olfactory receptor 9-F|olfactory receptor, family 5, subfamily C, member 2 pseudogene"	20120610	GPCR
9606	390142	OR5D13	-	-	HGNC:15280|Ensembl:ENSG00000198877|HPRD:15040|Vega:OTTHUMG00000166807	11	11q11	"olfactory receptor, family 5, subfamily D, member 13"	protein-coding	OR5D13	"olfactory receptor, family 5, subfamily D, member 13"	O	olfactory receptor 5D13|olfactory receptor OR11-142|olfactory receptor OR11-148	20120610	GPCR
9606	219436	OR5D14	-	OR11-141|OR11-150	HGNC:15281|Ensembl:ENSG00000186113|HPRD:17756|Vega:OTTHUMG00000166809	11	11q11	"olfactory receptor, family 5, subfamily D, member 14"	protein-coding	OR5D14	"olfactory receptor, family 5, subfamily D, member 14"	O	olfactory receptor 5D14|olfactory receptor OR11-141|olfactory receptor OR11-150	20120610	GPCR
9606	390144	OR5D16	-	OR11-154	HGNC:15283|Ensembl:ENSG00000205029|HPRD:17757|Vega:OTTHUMG00000154233	11	11q11	"olfactory receptor, family 5, subfamily D, member 16"	protein-coding	OR5D16	"olfactory receptor, family 5, subfamily D, member 16"	O	olfactory receptor 5D16|olfactory receptor OR11-154	20120610	GPCR
9606	219438	OR5D18	-	OR11-143	HGNC:15285|Ensembl:ENSG00000186119|HPRD:17758|Vega:OTTHUMG00000166811	11	11q11	"olfactory receptor, family 5, subfamily D, member 18"	protein-coding	OR5D18	"olfactory receptor, family 5, subfamily D, member 18"	O	olfactory receptor 5D18|olfactory receptor OR11-143|olfactory receptor OR11-152	20120610	GPCR
9606	8594	OR5D3P	-	OR11-8b|OR11-8c|OR5D3|OR5D4	HGNC:8336	11	11q12	"olfactory receptor, family 5, subfamily D, member 3 pseudogene"	pseudo	OR5D3P	"olfactory receptor, family 5, subfamily D, member 3 pseudogene"	O	-	20120511	GPCR
9606	26343	OR5E1P	-	HSTPCR24|OR5E1|TPCR24	HGNC:8342	11	11p15.4	"olfactory receptor, family 5, subfamily E, member 1 pseudogene"	pseudo	OR5E1P	"olfactory receptor, family 5, subfamily E, member 1 pseudogene"	O	-	20120511	GPCR
9606	338674	OR5F1	-	OR11-10	HGNC:8343|MIM:608492|Ensembl:ENSG00000149133|HPRD:12246|Vega:OTTHUMG00000166825	11	11q12.1	"olfactory receptor, family 5, subfamily F, member 1"	protein-coding	OR5F1	"olfactory receptor, family 5, subfamily F, member 1"	O	olfactory receptor 11-10|olfactory receptor 5F1|olfactory receptor OR11-167	20120610	GPCR
9606	81193	OR5G3	-	OR5G3P|OR5G6P	HGNC:15287	11	11q12.1	"olfactory receptor, family 5, subfamily G, member 3 (gene/pseudogene)"	pseudo	OR5G3	"olfactory receptor, family 5, subfamily G, member 3 (gene/pseudogene)"	O	-	20120610	GPCR
9606	26341	OR5H1	-	HSHTPCRX14|HTPCRX14	HGNC:8346|Ensembl:ENSG00000231192|HPRD:17759|Vega:OTTHUMG00000160070	3	3q11.2	"olfactory receptor, family 5, subfamily H, member 1"	protein-coding	OR5H1	"olfactory receptor, family 5, subfamily H, member 1"	O	olfactory receptor 5H1	20120610	GPCR
9606	403273	OR5H14	-	-	HGNC:31286|Ensembl:ENSG00000236032|HPRD:15041|Vega:OTTHUMG00000160079	3	3q12.1	"olfactory receptor, family 5, subfamily H, member 14"	protein-coding	OR5H14	"olfactory receptor, family 5, subfamily H, member 14"	O	olfactory receptor 5H14|seven transmembrane helix receptor	20120610	GPCR
9606	403274	OR5H15	-	-	HGNC:31287|Ensembl:ENSG00000233412|HPRD:17760|Vega:OTTHUMG00000160076	3	3q12.1	"olfactory receptor, family 5, subfamily H, member 15"	protein-coding	OR5H15	"olfactory receptor, family 5, subfamily H, member 15"	O	olfactory receptor 5H15	20120610	GPCR
9606	79310	OR5H2	-	OR3-10	HGNC:14752|Ensembl:ENSG00000197938|HPRD:15042|Vega:OTTHUMG00000160080	3	3q12.1	"olfactory receptor, family 5, subfamily H, member 2"	protein-coding	OR5H2	"olfactory receptor, family 5, subfamily H, member 2"	O	olfactory receptor 5H2|olfactory receptor OR3-10	20120610	GPCR
9606	79295	OR5H6	-	OR3-11	HGNC:14767|Ensembl:ENSG00000230301|HPRD:17761|Vega:OTTHUMG00000160078	3	3q12.1	"olfactory receptor, family 5, subfamily H, member 6"	protein-coding	OR5H6	"olfactory receptor, family 5, subfamily H, member 6"	O	olfactory receptor 5H6|olfactory receptor OR3-11	20120610	GPCR
9606	10798	OR5I1	-	HSOlf1|OLF1	HGNC:8347|MIM:608496|Ensembl:ENSG00000167825|HPRD:09772|Vega:OTTHUMG00000166821	11	11q11	"olfactory receptor, family 5, subfamily I, member 1"	protein-coding	OR5I1	"olfactory receptor, family 5, subfamily I, member 1"	O	olfactory receptor 5I1|olfactory receptor OR11-159|olfactory receptor-like protein OLF1	20120610	GPCR
9606	282775	OR5J2	-	OR11-266	HGNC:19612|Ensembl:ENSG00000174957|HPRD:17762|Vega:OTTHUMG00000166835	11	11q11	"olfactory receptor, family 5, subfamily J, member 2"	protein-coding	OR5J2	"olfactory receptor, family 5, subfamily J, member 2"	O	olfactory receptor 5J2|olfactory receptor OR11-266	20120610	GPCR
9606	26339	OR5K1	-	HSHTPCRX10|HTPCRX10|OR3-8	HGNC:8349|Ensembl:ENSG00000232382|HPRD:15043|Vega:OTTHUMG00000160048	3	3q11.2	"olfactory receptor, family 5, subfamily K, member 1"	protein-coding	OR5K1	"olfactory receptor, family 5, subfamily K, member 1"	O	olfactory receptor 5K1|olfactory receptor OR3-8	20120610	GPCR
9606	402135	OR5K2	-	OR3-9	HGNC:14774|Ensembl:ENSG00000231861|HPRD:15044|Vega:OTTHUMG00000160049	3	3q11.2	"olfactory receptor, family 5, subfamily K, member 2"	protein-coding	OR5K2	"olfactory receptor, family 5, subfamily K, member 2"	O	olfactory receptor 5K2|olfactory receptor OR3-9	20120610	GPCR
9606	403277	OR5K3	-	-	HGNC:31290|Ensembl:ENSG00000206536|HPRD:17763|Vega:OTTHUMG00000160077	3	3q12.1	"olfactory receptor, family 5, subfamily K, member 3"	protein-coding	OR5K3	"olfactory receptor, family 5, subfamily K, member 3"	O	olfactory receptor 5K3	20120610	GPCR
9606	403278	OR5K4	-	-	HGNC:31291|Ensembl:ENSG00000196098|HPRD:17764|Vega:OTTHUMG00000160081	3	3q12.1	"olfactory receptor, family 5, subfamily K, member 4"	protein-coding	OR5K4	"olfactory receptor, family 5, subfamily K, member 4"	O	olfactory receptor 5K4	20120610	GPCR
9606	219437	OR5L1	-	OR11-151|OST262	HGNC:8350|Ensembl:ENSG00000186117|HPRD:15045|Vega:OTTHUMG00000166810	11	11q11	"olfactory receptor, family 5, subfamily L, member 1"	protein-coding	OR5L1	"olfactory receptor, family 5, subfamily L, member 1"	O	olfactory receptor 5L1|olfactory receptor OR11-151	20120610	GPCR
9606	26338	OR5L2	-	HSHTPCRX16|HTPCRX16|OR11-153	HGNC:8351|Ensembl:ENSG00000205030|HPRD:15046|Vega:OTTHUMG00000166812	11	11q11	"olfactory receptor, family 5, subfamily L, member 2"	protein-coding	OR5L2	"olfactory receptor, family 5, subfamily L, member 2"	O	"olfactory receptor 5L2|olfactory receptor OR11-153|olfactory receptor, family 5, subfamily L, member 1"	20120610	GPCR
9606	390168	OR5M1	-	OR11-208|OST050	HGNC:8352|Ensembl:ENSG00000255012|HPRD:17765|Vega:OTTHUMG00000166863	11	11q12.1	"olfactory receptor, family 5, subfamily M, member 1"	protein-coding	OR5M1	"olfactory receptor, family 5, subfamily M, member 1"	O	olfactory receptor 5M1|olfactory receptor OR11-208|seven transmembrane helix receptor	20120610	GPCR
9606	390167	OR5M10	-	OR11-207	HGNC:15290|Ensembl:ENSG00000254834|HPRD:15047|Vega:OTTHUMG00000166862	11	11q12.1	"olfactory receptor, family 5, subfamily M, member 10"	protein-coding	OR5M10	"olfactory receptor, family 5, subfamily M, member 10"	O	olfactory receptor 5M10|olfactory receptor OR11-207	20120610	GPCR
9606	219487	OR5M11	-	OR11-199	HGNC:15291|Ensembl:ENSG00000255223|HPRD:17766|Vega:OTTHUMG00000166861	11	11q12.1	"olfactory receptor, family 5, subfamily M, member 11"	protein-coding	OR5M11	"olfactory receptor, family 5, subfamily M, member 11"	O	olfactory receptor 5M11|olfactory receptor OR11-199 pseudogene	20120610	GPCR
9606	219482	OR5M3	-	OR11-191	HGNC:14806|Ensembl:ENSG00000174937|HPRD:17767|Vega:OTTHUMG00000166875	11	11q12.1	"olfactory receptor, family 5, subfamily M, member 3"	protein-coding	OR5M3	"olfactory receptor, family 5, subfamily M, member 3"	O	olfactory receptor 5M3|olfactory receptor OR11-191	20120610	GPCR
9606	219484	OR5M8	-	OR11-194	HGNC:14846|Ensembl:ENSG00000181371|HPRD:17768|Vega:OTTHUMG00000166877	11	11q12.1	"olfactory receptor, family 5, subfamily M, member 8"	protein-coding	OR5M8	"olfactory receptor, family 5, subfamily M, member 8"	O	olfactory receptor 5M8|olfactory receptor OR11-194	20120610	GPCR
9606	390162	OR5M9	-	OR11-190	HGNC:15294|Ensembl:ENSG00000150269|HPRD:15048|Vega:OTTHUMG00000166874	11	11q12.1	"olfactory receptor, family 5, subfamily M, member 9"	protein-coding	OR5M9	"olfactory receptor, family 5, subfamily M, member 9"	O	olfactory receptor 5M9|olfactory receptor OR11-190	20120610	GPCR
9606	120065	OR5P2	-	JCG3|JCG4	HGNC:14783|Ensembl:ENSG00000183303|HPRD:17769|Vega:OTTHUMG00000165668	11	11p15.4	"olfactory receptor, family 5, subfamily P, member 2"	protein-coding	OR5P2	"olfactory receptor, family 5, subfamily P, member 2"	O	olfactory receptor 5P2|olfactory receptor OR11-93|olfactory receptor-like protein JCG3	20120622	GPCR
9606	120066	OR5P3	-	JCG1	HGNC:14784|Ensembl:ENSG00000182334|HPRD:17770|Vega:OTTHUMG00000165669	11	11p15.4	"olfactory receptor, family 5, subfamily P, member 3"	protein-coding	OR5P3	"olfactory receptor, family 5, subfamily P, member 3"	O	olfactory receptor 5P3|olfactory receptor OR11-94|olfactory receptor-like protein JCG1	20120610	GPCR
9606	219479	OR5R1	-	OR11-185|OR5R1P	HGNC:14841|Ensembl:ENSG00000174942|HPRD:15049|Vega:OTTHUMG00000154219	11	11q12.1	"olfactory receptor, family 5, subfamily R, member 1"	protein-coding	OR5R1	"olfactory receptor, family 5, subfamily R, member 1"	O	"olfactory receptor 5R1|olfactory receptor OR11-185|olfactory receptor, family 5, subfamily R, member 1 pseudogene"	20120610	GPCR
9606	390155	OR5T1	-	OR11-179|OR5T1P	HGNC:14821|Ensembl:ENSG00000181698|HPRD:15050|Vega:OTTHUMG00000166853	11	11q12.1	"olfactory receptor, family 5, subfamily T, member 1"	protein-coding	OR5T1	"olfactory receptor, family 5, subfamily T, member 1"	O	"olfactory receptor 5T1|olfactory receptor OR11-179|olfactory receptor, family 5, subfamily T, member 1 pseudogene"	20120610	GPCR
9606	219464	OR5T2	-	OR11-177	HGNC:15296|Ensembl:ENSG00000181718|HPRD:15051|Vega:OTTHUMG00000166851	11	11q12.1	"olfactory receptor, family 5, subfamily T, member 2"	protein-coding	OR5T2	"olfactory receptor, family 5, subfamily T, member 2"	O	olfactory receptor 5T2|olfactory receptor OR11-177	20120610	GPCR
9606	390154	OR5T3	-	OR11-178|OR5T3Q	HGNC:15297|Ensembl:ENSG00000172489|HPRD:15052|Vega:OTTHUMG00000166852	11	11q12.1	"olfactory receptor, family 5, subfamily T, member 3"	protein-coding	OR5T3	"olfactory receptor, family 5, subfamily T, member 3"	O	olfactory receptor 5T3|olfactory receptor OR11-178	20120610	GPCR
9606	81696	OR5V1	DAMA-334F21.4	6M1-21|hs6M1-21	HGNC:13972|Ensembl:ENSG00000243729|HPRD:17771|Vega:OTTHUMG00000031199	6	6p22.1	"olfactory receptor, family 5, subfamily V, member 1"	protein-coding	OR5V1	"olfactory receptor, family 5, subfamily V, member 1"	O	olfactory receptor 5V1|olfactory receptor OR6-26	20120610	GPCR
9606	390148	OR5W2	-	OR5W2P|OR5W3P	HGNC:15299|Ensembl:ENSG00000187612|HPRD:15054|Vega:OTTHUMG00000166818	11	11q11	"olfactory receptor, family 5, subfamily W, member 2"	protein-coding	OR5W2	"olfactory receptor, family 5, subfamily W, member 2"	O	"olfactory receptor 5W2|olfactory receptor 5W3|olfactory receptor OR11-155|olfactory receptor, family 5, subfamily W, member 3 pseudogene"	20120610	GPCR
9606	8590	OR6A2	-	I7|OR11-55|OR6A1|OR6A2P	HGNC:15301|MIM:608495|Ensembl:ENSG00000184933|HPRD:09771|Vega:OTTHUMG00000165736	11	11p15	"olfactory receptor, family 6, subfamily A, member 2"	protein-coding	OR6A2	"olfactory receptor, family 6, subfamily A, member 2"	O	"hI7 olfactory receptor|hP2 olfactory receptor|olfactory receptor 11-55|olfactory receptor 6A1|olfactory receptor 6A2|olfactory receptor OR11-83|olfactory receptor, family 6, subfamily A, member 1|olfactory receptor, family 6, subfamily A, member 2 pseudogene|seven transmembrane helix receptor"	20120622	GPCR
9606	135946	OR6B1	-	OR7-3|OR7-9	HGNC:8354|Ensembl:ENSG00000221813|HPRD:15055|Vega:OTTHUMG00000157765	7	7q35	"olfactory receptor, family 6, subfamily B, member 1"	protein-coding	OR6B1	"olfactory receptor, family 6, subfamily B, member 1"	O	olfactory receptor 6B1|olfactory receptor 7-3|olfactory receptor OR7-9	20120610	GPCR
9606	389090	OR6B2	-	OR2-1|OR6B2P	HGNC:15041|Ensembl:ENSG00000182083|HPRD:15056|Vega:OTTHUMG00000152400	2	2q37.3	"olfactory receptor, family 6, subfamily B, member 2"	protein-coding	OR6B2	"olfactory receptor, family 6, subfamily B, member 2"	O	"olfactory receptor 6B2|olfactory receptor OR2-1|olfactory receptor, family 6, subfamily B, member 2 pseudogene"	20120610	GPCR
9606	150681	OR6B3	-	OR6B3P|OR6B3Q	HGNC:15042|Ensembl:ENSG00000178586|HPRD:17772|Vega:OTTHUMG00000152399	2	2q37.3	"olfactory receptor, family 6, subfamily B, member 3"	protein-coding	OR6B3	"olfactory receptor, family 6, subfamily B, member 3"	O	"olfactory receptor 6B3|olfactory receptor OR2-2|olfactory receptor, family 6, subfamily B, member 3 pseudogene"	20120610	GPCR
9606	390321	OR6C1	-	OST267	HGNC:8355|Ensembl:ENSG00000205330|HPRD:11416|Vega:OTTHUMG00000168102	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 1"	protein-coding	OR6C1	"olfactory receptor, family 6, subfamily C, member 1"	O	olfactory receptor 6C1	20120610	GPCR
9606	341416	OR6C2	-	OR6C67	HGNC:15436|Ensembl:ENSG00000179695|HPRD:17773|Vega:OTTHUMG00000169957	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 2"	protein-coding	OR6C2	"olfactory receptor, family 6, subfamily C, member 2"	O	HSA3|olfactory receptor 6C2	20120610	GPCR
9606	254786	OR6C3	-	OST709	HGNC:15437|Ensembl:ENSG00000205329|HPRD:15057|Vega:OTTHUMG00000169861	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 3"	protein-coding	OR6C3	"olfactory receptor, family 6, subfamily C, member 3"	O	HSA8|olfactory receptor 6C3	20120610	GPCR
9606	341418	OR6C4	-	OR12-10	HGNC:19632|Ensembl:ENSG00000179626|HPRD:17774|Vega:OTTHUMG00000169959	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 4"	protein-coding	OR6C4	"olfactory receptor, family 6, subfamily C, member 4"	O	olfactory receptor 6C4|olfactory receptor OR12-10	20120610	GPCR
9606	283365	OR6C6	-	-	HGNC:31293|Ensembl:ENSG00000188324|HPRD:17775|Vega:OTTHUMG00000168101	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 6"	protein-coding	OR6C6	"olfactory receptor, family 6, subfamily C, member 6"	O	olfactory receptor 6C6	20120610	GPCR
9606	403282	OR6C65	-	-	HGNC:31295|Ensembl:ENSG00000205328|HPRD:15058|Vega:OTTHUMG00000169955	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 65"	protein-coding	OR6C65	"olfactory receptor, family 6, subfamily C, member 65"	O	olfactory receptor 6C65	20120610	GPCR
9606	403284	OR6C68	-	-	HGNC:31297|Ensembl:ENSG00000205327|HPRD:17776|Vega:OTTHUMG00000169958	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 68"	protein-coding	OR6C68	"olfactory receptor, family 6, subfamily C, member 68"	O	olfactory receptor 6C68	20120610	GPCR
9606	390327	OR6C70	-	-	HGNC:31299|Ensembl:ENSG00000184954|HPRD:15059|Vega:OTTHUMG00000171127	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 70"	protein-coding	OR6C70	"olfactory receptor, family 6, subfamily C, member 70"	O	olfactory receptor 6C70	20120610	GPCR
9606	254783	OR6C74	-	-	HGNC:31303|Ensembl:ENSG00000197706|HPRD:15060|Vega:OTTHUMG00000165162	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 74"	protein-coding	OR6C74	"olfactory receptor, family 6, subfamily C, member 74"	O	olfactory receptor 6C74	20120610	GPCR
9606	390323	OR6C75	-	-	HGNC:31304|Ensembl:ENSG00000187857|HPRD:15061|Vega:OTTHUMG00000169886	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 75"	protein-coding	OR6C75	"olfactory receptor, family 6, subfamily C, member 75"	O	olfactory receptor 6C75	20120610	GPCR
9606	390326	OR6C76	-	-	HGNC:31305|Ensembl:ENSG00000185821|HPRD:15062|Vega:OTTHUMG00000169956	12	12q13.2	"olfactory receptor, family 6, subfamily C, member 76"	protein-coding	OR6C76	"olfactory receptor, family 6, subfamily C, member 76"	O	olfactory receptor 6C76	20120610	GPCR
9606	343169	OR6F1	-	OR1-34|OR1-38|OST731	HGNC:15027|Ensembl:ENSG00000169214|HPRD:17777|Vega:OTTHUMG00000040213	1	1q44	"olfactory receptor, family 6, subfamily F, member 1"	protein-coding	OR6F1	"olfactory receptor, family 6, subfamily F, member 1"	O	olfactory receptor 6F1|olfactory receptor OR1-34 pseudogene|olfactory receptor OR1-38	20120610	GPCR
9606	79549	OR6J1	-	OR6J1P|OR6J2	HGNC:14707	14	14q11.2	"olfactory receptor, family 6, subfamily J, member 1 (gene/pseudogene)"	pseudo	OR6J1	"olfactory receptor, family 6, subfamily J, member 1 (gene/pseudogene)"	O	-	20120610	GPCR
