entrez_gene_symbol	gene_long_name	interaction_claim_source	interaction_types	drug_name	drug_primary_name
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB04654	4-PIPERIDIN-4-YLBUTANAL
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB07088	(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(2-(CYCLOPENTYLOXY)ETHANOYL)PYRROLIDINE-2-CARBOXAMIDE
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB04791	2-O-(4'-AMIDINOPHENYL)-5-O-(3''-AMIDINOPHENYL)-1,4:3,6-DIANHYDRO-D-SORBITOL
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB02081	BIS-BENZAMIDINE
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB03127	BENZAMIDINE
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB07229	3-{5-[AMINO(IMINIO)METHYL]-1H-INDOL-2-YL}-5-METHOXY-1,1'-BIPHENYL-2-OLATE
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB03608	DIMINAZENE
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB03337	1-(2-AMIDINOPHENYL)-3-(PHENOXYPHENYL)UREA
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB02526	CRA_10655
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB04238	N-ALPHA-(2-NAPHTHYLSULFONYL)-N-(3-AMIDINO-L-PHENYLALANINYL)-D-PIPECOLINIC ACID
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB04793	2-O-(3'-AMIDINOPHENYL)-5-O-(4''-AMIDINOPHENYL}-1,4:3,6-DIANHYDRO-D-SORBITOL
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB02084	CRA_17312
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB04391	AERUGINOSIN 98-B
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB04424	RPR128515
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB03251	RWJ-51084
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB01705	BIS(5-AMIDINO-BENZIMIDAZOLYL)METHANE
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB01741	CRA_17693
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB04215	CRA_9076
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB07095	(S)-N-(4-CARBAMIMIDOYLBENZYL)-1-(3-CYCLOPENTYLPROPANOYL)PYRROLIDINE-2-CARBOXAMIDE
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB01737	NALPHA-(2-NAPHTHYLSULFONYLGLYCYL)-3-AMIDINO-D,L-PHENYLALANINE-ISOPROPYLESTER
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB04008	BIS(5-AMIDINO-BENZIMIDAZOLYL)METHANE ZINC
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB03159	CRA_8696
PRSS1	protease, serine, 1 (trypsin 1)	DrugBank	n/a	DB04446	BENZO[B]THIOPHENE-2-CARBOXAMIDINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB06983	(5-PHENYL-7-(PYRIDIN-3-YLMETHYLAMINO)PYRAZOLO[1,5-A]PYRIMIDIN-3-YL)METHANOL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07431	(3R)-3-(AMINOMETHYL)-9-METHOXY-1,2,3,4-TETRAHYDRO-5H-[1]BENZOTHIENO[3,2-E][1,4]DIAZEPIN-5-ONE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB04662	OLOMOUCINE II
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB06844	4-[(7-OXO-7H-THIAZOLO[5,4-E]INDOL-8-YLMETHYL)-AMINO]-N-PYRIDIN-2-YL-BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB04518	3-[4-(2,4-DIMETHYL-THIAZOL-5-YL)-PYRIMIDIN-2-YLAMINO]-PHENOL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08535	3-BROMO-5-PHENYL-N-(PYRIDIN-3-YLMETHYL)PYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08539	3-CYCLOPROPYL-5-PHENYL-N-(PYRIDIN-3-YLMETHYL)PYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08768	N-(3-METHYLBUT-2-EN-1-YL)-9H-PURIN-6-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	inhibitor	DB02950	HYMENIALDISINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08537	3-BROMO-6-PHENYL-N-(PYRIMIDIN-5-YLMETHYL)IMIDAZO[1,2-A]PYRIDIN-8-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08441	6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB03307	4-[(6-AMINO-4-PYRIMIDINYL)AMINO]BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07687	4-({5-[(4-AMINOCYCLOHEXYL)AMINO][1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL}AMINO)BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08125	4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}-N-(1,3-THIAZOL-2-YL)BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08136	4-(ACETYLAMINO)-N-(4-FLUOROPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08066	N-[3-(1H-BENZIMIDAZOL-2-YL)-1H-PYRAZOL-4-YL]BENZAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08534	5-(2-FLUOROPHENYL)-N-(PYRIDIN-4-YLMETHYL)PYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02297	2-AMINO-6-CHLOROPYRAZINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02833	[4-(2-AMINO-4-METHYL-THIAZOL-5-YL)-PYRIMIDIN-2-YL]-(3-NITRO-PHENYL)-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02915	4-(2,4-DIMETHYL-THIAZOL-5-YL)-PYRIMIDIN-2-YL]-(4-TRIFLUOROMETHYL-PHENYL)-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	inhibitor	DB02116	OLOMOUCINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08094	(4-AMINO-2-{[1-(METHYLSULFONYL)PIPERIDIN-4-YL]AMINO}PYRIMIDIN-5-YL)(2,3-DIFLUORO-6-METHOXYPHENYL)METHANONE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB01888	4-[5-(TRANS-4-AMINOCYCLOHEXYLAMINO)-3-ISOPROPYLPYRAZOLO[1,5-A]PYRIMIDIN-7-YLAMINO]-N,N-DIMETHYLBENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07137	(2S)-N-[(3Z)-5-CYCLOPROPYL-3H-PYRAZOL-3-YLIDENE]-2-[4-(2-OXOIMIDAZOLIDIN-1-YL)PHENYL]PROPANAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07501	(2S)-1-{4-[(4-ANILINO-5-BROMOPYRIMIDIN-2-YL)AMINO]PHENOXY}-3-(DIMETHYLAMINO)PROPAN-2-OL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07533	4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]-2-FURYL}-N-METHYLBENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08572	4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02091	4-(2,4-DIMETHYL-THIAZOL-5-YL)-PYRIMIDIN-2-YLAMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07562	N-[4-(2,4-DIMETHYL-THIAZOL-5-YL)-PYRIMIDIN-2-YL]-N',N'-DIMETHYL-BENZENE-1,4-DIAMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB03583	(2E,3S)-3-HYDROXY-5'-[(4-HYDROXYPIPERIDIN-1-YL)SULFONYL]-3-METHYL-1,3-DIHYDRO-2,3'-BIINDOL-2'(1'H)-ONE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07790	N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07534	4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	inhibitor	DB03428	SU9516
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07540	4-{5-[(1Z)-1-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)ETHYL]-2-FURYL}BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB01769	DOUBLE OXIDIZED CYSTEINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07686	4-{[5-(CYCLOHEXYLAMINO)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07538	4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}-2-(TRIFLUOROMETHYL)BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08137	(4E)-N-(4-FLUOROPHENYL)-4-[(PHENYLCARBONYL)IMINO]-4H-PYRAZOLE-3-CARBOXAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	inhibitor	DB03496	FLAVOPIRIDOL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB04669	TRIAZOLOPYRIMIDINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB04006	[2-AMINO-6-(2,6-DIFLUORO-BENZOYL)-IMIDAZO[1,2-A]PYRIDIN-3-YL]-PHENYL-METHANONE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07504	(2R)-1-{4-[(4-ANILINO-5-BROMOPYRIMIDIN-2-YL)AMINO]PHENOXY}-3-(DIMETHYLAMINO)PROPAN-2-OL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07539	4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}BENZOIC ACID
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02898	5-{[(2-AMINO-9H-PURIN-6-YL)OXY]METHYL}-2-PYRROLIDINONE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08312	6-CYCLOHEXYLMETHYLOXY-5-NITROSO-PYRIMIDINE-2,4-DIAMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07595	(5Z)-5-(3-BROMOCYCLOHEXA-2,5-DIEN-1-YLIDENE)-N-(PYRIDIN-4-YLMETHYL)-1,5-DIHYDROPYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB03663	1-[(2-AMINO-6,9-DIHYDRO-1H-PURIN-6-YL)OXY]-3-METHYL-2-BUTANOL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08531	5-(2,3-DICHLOROPHENYL)-N-(PYRIDIN-4-YLMETHYL)PYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07622	1-(3-(2,4-DIMETHYLTHIAZOL-5-YL)-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)-3-(4-METHYLPIPERAZIN-1-YL)UREA
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08677	N-(5-ISOPROPYL-THIAZOL-2-YL)-2-PYRIDIN-3-YL-ACETAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07164	N-CYCLOPROPYL-4-PYRAZOLO[1,5-B]PYRIDAZIN-3-YLPYRIMIDIN-2-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07065	5-(2,3-DICHLOROPHENYL)-N-(PYRIDIN-4-YLMETHYL)-3-THIOCYANATOPYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB03019	4-(2,5-DICHLORO-THIOPHEN-3-YL)-PYRIMIDIN-2-YLAMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07163	5-[(2-AMINOETHYL)AMINO]-6-FLUORO-3-(1H-PYRROL-2-YL)BENZO[CD]INDOL-2(1H)-ONE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07688	4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08123	N-METHYL-{4-[2-(7-OXO-6,7-DIHYDRO-8H-[1,3]THIAZOLO[5,4-E]INDOL-8-YLIDENE)HYDRAZINO]PHENYL}METHANESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02647	N-(5-CYCLOPROPYL-1H-PYRAZOL-3-YL)BENZAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08135	N-PHENYL-1H-PYRAZOLE-3-CARBOXAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	inhibitor	DB02052	INDIRUBIN-3'-MONOXIME
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB06976	1-(5-OXO-2,3,5,9B-TETRAHYDRO-1H-PYRROLO[2,1-A]ISOINDOL-9-YL)-3-(5-PYRROLIDIN-2-YL-1H-PYRAZOL-3-YL)-UREA
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07126	O6-CYCLOHEXYLMETHOXY-2-(4'-SULPHAMOYLANILINO) PURINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB04607	PHENYLAMINOIMIDAZO(1,2-ALPHA)PYRIDINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB04288	2-[TRANS-(4-AMINOCYCLOHEXYL)AMINO]-6-(BENZYL-AMINO)-9-CYCLOPENTYLPURINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07179	3-((3-BROMO-5-O-TOLYLPYRAZOLO[1,5-A]PYRIMIDIN-7-YLAMINO)METHYL)PYRIDINE 1-OXIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07936	N-(4-{[(3S)-3-(DIMETHYLAMINO)PYRROLIDIN-1-YL]CARBONYL}PHENYL)-5-FLUORO-4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB06948	2-ANILINO-6-CYCLOHEXYLMETHOXYPURINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08355	1-METHYL-8-(PHENYLAMINO)-4,5-DIHYDRO-1H-PYRAZOLO[4,3-H]QUINAZOLINE-3-CARBOXYLIC ACID
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02197	4-[(4-IMIDAZO[1,2-A]PYRIDIN-3-YLPYRIMIDIN-2-YL)AMINO]BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08126	3-{[4-([AMINO(IMINO)METHYL]AMINOSULFONYL)ANILINO]METHYLENE}-2-OXO-2,3-DIHYDRO-1H-INDOLE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB06888	(13R,15S)-13-METHYL-16-OXA-8,9,12,22,24-PENTAAZAHEXACYCLO[15.6.2.16,9.1,12,15.0,2,7.0,21,25]HEPTACOSA-1(24),2,4,6,17(25),18,20-HEPTAENE-23,26-DIONE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02733	PURVALANOL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08463	(2R)-2-({9-(1-METHYLETHYL)-6-[(4-PYRIDIN-2-YLBENZYL)AMINO]-9H-PURIN-2-YL}AMINO)BUTAN-1-OL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07612	6-(3-AMINOPHENYL)-N-(TERT-BUTYL)-2-(TRIFLUOROMETHYL)QUINAZOLIN-4-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08533	3-METHYL-N-(PYRIDIN-4-YLMETHYL)IMIDAZO[1,2-A]PYRAZIN-8-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08219	4-METHYL-5-{(2E)-2-[(4-MORPHOLIN-4-YLPHENYL)IMINO]-2,5-DIHYDROPYRIMIDIN-4-YL}-1,3-THIAZOL-2-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08538	N-((2-AMINOPYRIMIDIN-5-YL)METHYL)-5-(2,6-DIFLUOROPHENYL)-3-ETHYLPYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08132	5-HYDROXYNAPHTHALENE-1-SULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB03801	LYSINE NZ-CARBOXYLIC ACID
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02603	1-AMINO-6-CYCLOHEX-3-ENYLMETHYLOXYPURINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08536	3-BROMO-5-PHENYL-N-(PYRIMIDIN-5-YLMETHYL)PYRAZOLO[1,5-A]PYRIDIN-7-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07618	2-(4-(AMINOMETHYL)PIPERIDIN-1-YL)-N-(3_CYCLOHEXYL-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)ACETAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08122	N-METHYL-4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08309	3-({2-[(4-{[6-(CYCLOHEXYLMETHOXY)-9H-PURIN-2-YL]AMINO}PHENYL)SULFONYL]ETHYL}AMINO)PROPAN-1-OL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08140	5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07750	(2R)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07751	(2S)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08182	4-(4-PROPOXY-1H-PYRROLO[2,3-B]PYRIDIN-3-YL)PYRIMIDIN-2-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08218	HYDROXY(OXO)(3-{[(2Z)-4-[3-(1H-1,2,4-TRIAZOL-1-YLMETHYL)PHENYL]PYRIMIDIN-2(5H)-YLIDENE]AMINO}PHENYL)AMMONIUM
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07889	1-(DIMETHYLAMINO)-3-(4-{{4-(2-METHYLIMIDAZO[1,2-A]PYRIDIN-3-YL)PYRIMIDIN-2-YL]AMINO}PHENOXY)PROPAN-2-OL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB04407	4-[4-(4-METHYL-2-METHYLAMINO-THIAZOL-5-YL)-PYRIMIDIN-2-YLAMINO]-PHENOL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08247	6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07791	4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07529	2-IMINO-5-(1-PYRIDIN-2-YL-METH-(E)-YLIDENE)-1,3-THIAZOLIDIN-4-ONE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08178	4-(4-METHOXY-1H-PYRROLO[2,3-B]PYRIDIN-3-YL)PYRIMIDIN-2-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08133	N-(4-SULFAMOYLPHENYL)-1H-INDAZOLE-3-CARBOXAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08124	3-{[(2,2-DIOXIDO-1,3-DIHYDRO-2-BENZOTHIEN-5-YL)AMINO]METHYLENE}-5-(1,3-OXAZOL-5-YL)-1,3-DIHYDRO-2H-INDOL-2-ONE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08139	5-CHLORO-7-[(1-METHYLETHYL)AMINO]PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07054	(2R)-1-(DIMETHYLAMINO)-3-{4-[(6-{[2-FLUORO-5-(TRIFLUOROMETHYL)PHENYL]AMINO}PYRIMIDIN-4-YL)AMINO]PHENOXY}PROPAN-2-OL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02963	(5-CHLOROPYRAZOLO[1,5-A]PYRIMIDIN-7-YL)-(4-METHANESULFONYLPHENYL)AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07731	4-[(E)-(3,5-DIAMINO-1H-PYRAZOL-4-YL)DIAZENYL]PHENOL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08673	4-[(5-ISOPROPYL-1,3-THIAZOL-2-YL)AMINO]BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08141	4-{[(2,6-DIFLUOROPHENYL)CARBONYL]AMINO}-N-[(3S)-PIPERIDIN-3-YL]-1H-PYRAZOLE-3-CARBOXAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07761	(2R)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07220	N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07471	5-[5,6-BIS(METHYLOXY)-1H-BENZIMIDAZOL-1-YL]-3-{[1-(2-CHLOROPHENYL)ETHYL]OXY}-2-THIOPHENECARBOXAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07210	3-BROMO-5-PHENYL-N-(PYRIDIN-4-YLMETHYL)PYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08248	3-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)-BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02407	6-O-CYCLOHEXYLMETHYL GUANINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07852	1-(3,5-DICHLOROPHENYL)-5-METHYL-1H-1,2,4-TRIAZOLE-3-CARBOXYLIC ACID
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB04101	N-[4-(2,4-DIMETHYL-1,3-THIAZOL-5-YL)PYRIMIDIN-2-YL]-N'-HYDROXYIMIDOFORMAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07203	6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08241	4-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)--BENZAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB02973	4-(5-BROMO-2-OXO-2H-INDOL-3-YLAZO)-BENZENESULFONAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07982	2-{4-[4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)PHENYL]PIPERAZIN-1-YL}-2-OXOETHANOL
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08233	6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08527	1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB06944	N-(3-CYCLOPROPYL-1H-PYRAZOL-5-YL)-2-(2-NAPHTHYL)ACETAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08142	4-{[(2,6-DICHLOROPHENYL)CARBONYL]AMINO}-N-PIPERIDIN-4-YL-1H-PYRAZOLE-3-CARBOXAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB08138	{[(2,6-DIFLUOROPHENYL)CARBONYL]AMINO}-N-(4-FLUOROPHENYL)-1H-PYRAZOLE-3-CARBOXAMIDE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB03365	4-[3-HYDROXYANILINO]-6,7-DIMETHOXYQUINAZOLINE
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB04186	N'-(PYRROLIDINO[2,1-B]ISOINDOLIN-4-ON-8-YL)-N-(PYRIDIN-2-YL)UREA
CDK2	cyclin-dependent kinase 2	DrugBank	n/a	DB07606	6-(3,4-DIHYDROXYBENZYL)-3-ETHYL-1-(2,4,6-TRICHLOROPHENYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4(5H)-ONE
